Datetime (UTC),Country,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-09-21,Latvia,LV,371.93,438.58,34.03,23.1,entsoe.eu
2021-09-22,Latvia,LV,362.47,426.0,36.0,24.68,entsoe.eu
2021-09-23,Latvia,LV,261.27,312.14,52.54,38.81,entsoe.eu
2021-09-24,Latvia,LV,247.35,296.29,56.02,42.61,entsoe.eu
2021-09-25,Latvia,LV,304.34,353.61,49.25,31.54,entsoe.eu
2021-09-26,Latvia,LV,312.96,366.17,48.17,30.64,entsoe.eu
2021-09-27,Latvia,LV,328.26,386.04,44.24,32.03,entsoe.eu
2021-09-28,Latvia,LV,319.79,378.67,45.14,34.54,entsoe.eu
2021-09-29,Latvia,LV,323.8,380.89,45.82,33.97,entsoe.eu
2021-09-30,Latvia,LV,252.03,292.78,62.72,48.13,entsoe.eu
2021-10-01,Latvia,LV,299.91,345.03,55.54,37.12,entsoe.eu
2021-10-02,Latvia,LV,228.59,267.04,63.83,44.38,entsoe.eu
2021-10-03,Latvia,LV,227.1,263.76,63.95,45.82,entsoe.eu
2021-10-04,Latvia,LV,292.58,345.12,51.64,39.6,entsoe.eu
2021-10-05,Latvia,LV,301.44,356.85,51.01,38.96,entsoe.eu
2021-10-06,Latvia,LV,259.7,308.62,58.18,45.89,entsoe.eu
2021-10-07,Latvia,LV,328.12,389.2,45.03,33.34,entsoe.eu
2021-10-08,Latvia,LV,320.97,383.74,45.22,33.26,entsoe.eu
2021-10-09,Latvia,LV,265.04,325.46,55.1,40.41,entsoe.eu
2021-10-10,Latvia,LV,255.59,313.43,55.68,40.98,entsoe.eu
2021-10-11,Latvia,LV,287.23,342.91,52.59,40.09,entsoe.eu
2021-10-12,Latvia,LV,325.12,395.1,42.17,31.19,entsoe.eu
2021-10-13,Latvia,LV,293.76,362.22,45.38,37.85,entsoe.eu
2021-10-14,Latvia,LV,324.84,402.22,39.36,30.15,entsoe.eu
2021-10-15,Latvia,LV,232.24,296.37,57.57,43.67,entsoe.eu
2021-10-16,Latvia,LV,241.36,303.73,56.38,41.82,entsoe.eu
2021-10-17,Latvia,LV,261.77,331.89,52.99,39.64,entsoe.eu
2021-10-18,Latvia,LV,267.04,331.37,51.32,41.4,entsoe.eu
2021-10-19,Latvia,LV,287.1,350.51,47.55,38.85,entsoe.eu
2021-10-20,Latvia,LV,221.36,284.08,59.29,46.69,entsoe.eu
2021-10-21,Latvia,LV,153.55,205.72,76.04,65.9,entsoe.eu
2021-10-22,Latvia,LV,200.01,258.16,70.13,57.19,entsoe.eu
2021-10-23,Latvia,LV,215.82,275.97,68.11,55.98,entsoe.eu
2021-10-24,Latvia,LV,248.3,311.07,63.55,47.96,entsoe.eu
2021-10-25,Latvia,LV,246.08,304.38,64.83,52.56,entsoe.eu
2021-10-26,Latvia,LV,306.33,373.3,48.74,39.82,entsoe.eu
2021-10-27,Latvia,LV,316.28,375.49,51.36,40.05,entsoe.eu
2021-10-28,Latvia,LV,237.31,282.04,66.2,54.25,entsoe.eu
2021-10-29,Latvia,LV,228.1,277.2,67.14,54.57,entsoe.eu
2021-10-30,Latvia,LV,226.01,284.23,65.37,49.82,Electricity Maps Estimation; entsoe.eu
2021-10-31,Latvia,LV,198.34,263.72,67.68,52.8,Electricity Maps Estimation; entsoe.eu
2021-11-01,Latvia,LV,181.26,242.09,70.2,59.26,entsoe.eu
2021-11-02,Latvia,LV,232.31,294.7,60.38,52.45,entsoe.eu
2021-11-03,Latvia,LV,245.48,307.47,60.32,51.43,entsoe.eu
2021-11-04,Latvia,LV,271.0,341.45,50.84,39.65,entsoe.eu
2021-11-05,Latvia,LV,179.65,245.26,64.93,54.67,entsoe.eu
2021-11-06,Latvia,LV,162.48,230.97,65.38,54.44,entsoe.eu
2021-11-07,Latvia,LV,144.97,204.76,71.34,61.56,entsoe.eu
2021-11-08,Latvia,LV,177.05,230.33,69.14,63.27,entsoe.eu
2021-11-09,Latvia,LV,285.08,363.83,44.73,36.2,entsoe.eu
2021-11-10,Latvia,LV,198.29,261.75,60.32,54.75,entsoe.eu
2021-11-11,Latvia,LV,253.17,318.19,53.18,44.2,entsoe.eu
2021-11-12,Latvia,LV,226.75,300.2,52.45,47.6,entsoe.eu
2021-11-13,Latvia,LV,245.16,324.0,48.88,43.34,entsoe.eu
2021-11-14,Latvia,LV,328.75,408.84,37.95,28.0,entsoe.eu
2021-11-15,Latvia,LV,250.35,315.07,51.82,46.59,entsoe.eu
2021-11-16,Latvia,LV,327.62,414.82,32.99,27.72,Electricity Maps Estimation; entsoe.eu
2021-11-17,Latvia,LV,284.83,348.2,47.86,39.76,entsoe.eu
2021-11-18,Latvia,LV,242.11,285.43,62.82,50.02,entsoe.eu
2021-11-19,Latvia,LV,179.42,229.95,70.29,60.58,entsoe.eu
2021-11-20,Latvia,LV,197.78,252.51,69.53,57.99,entsoe.eu
2021-11-21,Latvia,LV,185.55,248.91,69.57,57.96,entsoe.eu
2021-11-22,Latvia,LV,263.08,348.51,44.71,41.25,entsoe.eu
2021-11-23,Latvia,LV,248.82,330.78,47.04,43.7,entsoe.eu
2021-11-24,Latvia,LV,259.81,336.76,49.02,43.46,entsoe.eu
2021-11-25,Latvia,LV,247.24,321.73,51.64,46.91,entsoe.eu
2021-11-26,Latvia,LV,244.53,326.18,48.12,45.55,entsoe.eu
2021-11-27,Latvia,LV,265.46,354.34,41.85,40.03,entsoe.eu
2021-11-28,Latvia,LV,321.92,427.57,28.81,26.86,entsoe.eu
2021-11-29,Latvia,LV,292.5,387.37,34.16,33.28,entsoe.eu
2021-11-30,Latvia,LV,308.58,405.24,35.14,32.09,entsoe.eu
2021-12-01,Latvia,LV,270.59,357.04,45.16,42.28,entsoe.eu
2021-12-02,Latvia,LV,252.95,335.87,46.87,45.08,entsoe.eu
2021-12-03,Latvia,LV,260.16,342.57,46.03,42.99,entsoe.eu
2021-12-04,Latvia,LV,286.5,369.99,42.2,38.59,entsoe.eu
2021-12-05,Latvia,LV,271.54,357.98,41.28,39.33,entsoe.eu
2021-12-06,Latvia,LV,242.59,324.01,47.04,45.94,entsoe.eu
2021-12-07,Latvia,LV,239.54,318.17,49.31,47.85,entsoe.eu
2021-12-08,Latvia,LV,256.23,338.27,46.93,44.01,entsoe.eu
2021-12-09,Latvia,LV,296.25,387.59,34.67,32.99,entsoe.eu
2021-12-10,Latvia,LV,329.55,423.63,29.28,26.98,entsoe.eu
2021-12-11,Latvia,LV,318.11,403.86,35.04,31.46,entsoe.eu
2021-12-12,Latvia,LV,366.88,454.04,28.9,22.31,entsoe.eu
2021-12-13,Latvia,LV,309.83,391.1,36.16,32.47,entsoe.eu
2021-12-14,Latvia,LV,293.53,370.89,39.07,35.47,entsoe.eu
2021-12-15,Latvia,LV,262.61,327.76,50.16,45.45,entsoe.eu
2021-12-16,Latvia,LV,226.71,283.37,59.83,54.78,entsoe.eu
2021-12-17,Latvia,LV,170.27,223.28,68.67,66.01,entsoe.eu
2021-12-18,Latvia,LV,105.72,146.88,83.5,78.44,Electricity Maps Estimation; entsoe.eu
2021-12-19,Latvia,LV,127.66,167.53,80.07,74.29,Electricity Maps Estimation; entsoe.eu
2021-12-20,Latvia,LV,238.22,316.02,47.62,46.84,entsoe.eu
2021-12-21,Latvia,LV,248.2,326.41,45.54,45.25,entsoe.eu
2021-12-22,Latvia,LV,282.67,366.53,39.18,38.29,entsoe.eu
2021-12-23,Latvia,LV,330.61,402.33,41.93,37.53,entsoe.eu
2021-12-24,Latvia,LV,261.94,313.16,63.23,56.43,entsoe.eu
2021-12-25,Latvia,LV,273.15,346.43,57.58,51.06,entsoe.eu
2021-12-26,Latvia,LV,296.52,374.5,46.5,43.39,entsoe.eu
2021-12-27,Latvia,LV,292.51,379.71,42.22,39.09,entsoe.eu
2021-12-28,Latvia,LV,299.55,379.77,44.52,40.62,entsoe.eu
2021-12-29,Latvia,LV,278.36,339.86,55.37,49.91,entsoe.eu
2021-12-30,Latvia,LV,199.38,246.16,70.54,62.57,entsoe.eu
2021-12-31,Latvia,LV,203.15,268.92,66.43,56.93,entsoe.eu
2022-01-01,Latvia,LV,199.84,270.03,66.63,57.32,entsoe.eu
2022-01-02,Latvia,LV,184.77,252.94,69.38,61.42,entsoe.eu
2022-01-03,Latvia,LV,195.53,258.97,69.93,63.28,entsoe.eu
2022-01-04,Latvia,LV,205.43,263.16,64.35,59.74,entsoe.eu
2022-01-05,Latvia,LV,246.58,326.87,52.23,47.15,entsoe.eu
2022-01-06,Latvia,LV,286.52,353.06,49.98,44.82,entsoe.eu
2022-01-07,Latvia,LV,227.66,294.66,56.28,53.18,entsoe.eu
2022-01-08,Latvia,LV,242.34,318.9,52.84,48.67,entsoe.eu
2022-01-09,Latvia,LV,294.49,386.54,41.67,38.11,entsoe.eu
2022-01-10,Latvia,LV,261.33,349.89,39.94,38.86,entsoe.eu
2022-01-11,Latvia,LV,317.21,413.81,30.4,29.41,entsoe.eu
2022-01-12,Latvia,LV,294.96,388.5,35.01,33.19,entsoe.eu
2022-01-13,Latvia,LV,229.39,304.89,54.13,50.18,entsoe.eu
2022-01-14,Latvia,LV,217.5,293.01,55.55,51.33,entsoe.eu
2022-01-15,Latvia,LV,185.33,256.33,61.33,57.87,entsoe.eu
2022-01-16,Latvia,LV,130.23,184.37,77.59,70.07,entsoe.eu
2022-01-17,Latvia,LV,129.8,178.88,78.84,72.69,entsoe.eu
2022-01-18,Latvia,LV,246.83,321.91,51.26,47.02,entsoe.eu
2022-01-19,Latvia,LV,217.29,286.25,57.64,52.98,entsoe.eu
2022-01-20,Latvia,LV,126.4,181.55,76.99,70.26,entsoe.eu
2022-01-21,Latvia,LV,170.61,239.35,62.3,57.15,entsoe.eu
2022-01-22,Latvia,LV,217.3,297.12,51.18,47.04,entsoe.eu
2022-01-23,Latvia,LV,261.58,347.14,47.43,40.19,entsoe.eu
2022-01-24,Latvia,LV,231.05,309.73,51.1,47.56,entsoe.eu
2022-01-25,Latvia,LV,263.8,344.12,47.54,44.2,entsoe.eu
2022-01-26,Latvia,LV,241.28,320.05,50.05,45.93,entsoe.eu
2022-01-27,Latvia,LV,221.2,304.18,50.75,46.11,entsoe.eu
2022-01-28,Latvia,LV,131.88,188.57,76.6,69.12,entsoe.eu
2022-01-29,Latvia,LV,163.44,226.63,72.3,63.06,entsoe.eu
2022-01-30,Latvia,LV,145.87,207.24,74.24,66.03,entsoe.eu
2022-01-31,Latvia,LV,229.14,305.45,53.15,49.02,entsoe.eu
2022-02-01,Latvia,LV,262.95,346.31,46.26,42.74,entsoe.eu
2022-02-02,Latvia,LV,235.79,317.66,49.28,45.29,entsoe.eu
2022-02-03,Latvia,LV,285.01,380.98,33.88,32.12,entsoe.eu
2022-02-04,Latvia,LV,214.56,293.74,52.05,49.42,entsoe.eu
2022-02-05,Latvia,LV,156.13,217.69,71.68,62.7,entsoe.eu
2022-02-06,Latvia,LV,175.82,243.86,67.67,56.75,entsoe.eu
2022-02-07,Latvia,LV,124.75,180.93,76.11,68.6,entsoe.eu
2022-02-08,Latvia,LV,151.66,211.68,72.23,63.25,entsoe.eu
2022-02-09,Latvia,LV,178.32,234.88,71.83,62.36,entsoe.eu
2022-02-10,Latvia,LV,192.47,240.96,72.28,63.63,entsoe.eu
2022-02-11,Latvia,LV,171.88,218.66,75.29,68.14,entsoe.eu
2022-02-12,Latvia,LV,196.91,252.46,69.47,58.02,entsoe.eu
2022-02-13,Latvia,LV,175.12,222.36,73.84,63.84,entsoe.eu
2022-02-14,Latvia,LV,151.58,200.89,77.16,70.9,entsoe.eu
2022-02-15,Latvia,LV,205.74,250.96,71.43,61.59,entsoe.eu
2022-02-16,Latvia,LV,147.96,191.71,77.86,69.88,entsoe.eu
2022-02-17,Latvia,LV,102.52,140.58,83.63,76.69,entsoe.eu
2022-02-18,Latvia,LV,89.67,130.29,85.53,80.49,entsoe.eu
2022-02-19,Latvia,LV,70.56,111.17,87.94,85.03,entsoe.eu
2022-02-20,Latvia,LV,72.27,114.98,87.3,84.21,entsoe.eu
2022-02-21,Latvia,LV,56.64,93.78,90.32,88.83,entsoe.eu
2022-02-22,Latvia,LV,54.23,89.99,90.83,89.54,entsoe.eu
2022-02-23,Latvia,LV,115.14,151.97,83.55,79.41,entsoe.eu
2022-02-24,Latvia,LV,119.91,149.36,82.29,74.95,entsoe.eu
2022-02-25,Latvia,LV,105.36,133.83,84.86,79.94,entsoe.eu
2022-02-26,Latvia,LV,167.39,201.16,77.09,68.89,entsoe.eu
2022-02-27,Latvia,LV,165.42,198.72,77.43,68.64,entsoe.eu
2022-02-28,Latvia,LV,173.02,205.81,76.84,69.42,entsoe.eu
2022-03-01,Latvia,LV,176.94,211.34,75.74,68.06,entsoe.eu
2022-03-02,Latvia,LV,235.16,271.79,69.45,61.3,entsoe.eu
2022-03-03,Latvia,LV,232.95,267.99,70.35,62.62,entsoe.eu
2022-03-04,Latvia,LV,267.41,305.96,66.38,58.71,entsoe.eu
2022-03-05,Latvia,LV,230.41,267.32,70.39,61.96,entsoe.eu
2022-03-06,Latvia,LV,201.85,237.47,73.26,64.07,entsoe.eu
2022-03-07,Latvia,LV,245.9,284.68,69.11,62.07,entsoe.eu
2022-03-08,Latvia,LV,304.19,344.77,62.2,54.07,entsoe.eu
2022-03-09,Latvia,LV,323.59,367.76,60.54,52.12,entsoe.eu
2022-03-10,Latvia,LV,260.48,304.85,69.18,61.26,entsoe.eu
2022-03-11,Latvia,LV,220.54,267.28,73.02,64.02,entsoe.eu
2022-03-12,Latvia,LV,234.04,282.08,70.85,59.39,entsoe.eu
2022-03-13,Latvia,LV,232.26,276.6,69.47,56.82,entsoe.eu
2022-03-14,Latvia,LV,305.29,351.73,63.77,54.01,entsoe.eu
2022-03-15,Latvia,LV,294.37,339.33,65.66,56.97,entsoe.eu
2022-03-16,Latvia,LV,302.26,351.21,64.06,53.9,entsoe.eu
